serial_number;product_model;purchase_date;registration_date;country;source_note
R20101352;Optika6 3-18x56 SFP;2021-08-23;2021-08-27;United states;MSO USA
R20101352;Optika6 3-18x56 SFP;2021-08-23;2021-08-27;United states;MSO USA
R1906447;MeoStar R2 1-6x24 RD;2021-08-25;2021-08-27;United states;MSO USA
R20101964;Optika6 4.5-27x50 SFP;2021-08-16;2021-08-28;United states;MSO USA
R20101964;Optika6 4.5-27x50 SFP;2021-08-16;2021-08-28;United states;MSO USA
R19107144;Optika6 4.5-27x50 RD SFP;2021-08-28;2021-08-29;United states;MSO USA
R19110865;Optika6 3-18x50 FFP;2021-08-20;2021-08-30;United states;MSO USA
R19110865;;2021-08-20;2021-08-30;United states;MSO USA
1920339;MeoPro HD 80;2021-08-21;2021-08-31;United states;MSO USA
R20103525;Optika6 3-18x50 SFP;2021-08-31;2021-09-01;United states;MSO USA
B180550;MeoPro 10x42 HD;2021-08-31;2021-09-01;United states;MSO USA
B19200986;Optika HD 10x42;2021-09-01;2021-09-02;United states;MSO USA
R21100675;Optika6 3-18x56 RD FFP;2021-08-26;2021-09-02;United states;MSO USA
B20300685;Optika HD 10x42;2021-08-17;2021-09-03;United states;MSO USA
R19111551;Optika6 4.5-27x50 RD FFP;2021-08-17;2021-09-03;United states;MSO USA
R19109924;Optika6 3-18x50 SFP;2021-09-03;2021-09-04;United states;MSO USA
R21104309;Optika6 2.5-15x44 SFP;2021-09-01;2021-09-05;United states;MSO USA
R1715090;MeoStar R1r 3-12x56 RD;2021-09-01;2021-09-05;United states;MSO USA
B21200978;Optika HD 10x42;2021-06-30;2021-09-05;United states;MSO USA
R20110205;Optika6 5-30x56 RD FFP;2021-08-06;2021-09-06;United states;MSO USA
R20110205;Optika6 5-30x56 RD FFP;2021-08-06;2021-09-06;United states;MSO USA
R20110205;Optika6 5-30x56 RD FFP;2021-08-06;2021-09-06;United states;MSO USA
R19103183;Optika6 4.5-27x50 SFP;2021-08-14;2021-09-06;United states;MSO USA
R1902453;MeoStar R1r 3-12x56 RD;2021-08-30;2021-09-08;United states;MSO USA
B21200444;Optika HD 8x42;2021-09-07;2021-09-10;United states;MSO USA
B19200916;Optika HD 10x42;2021-09-09;2021-09-10;United states;MSO USA
R20117943;Optika6 4.5-27x50 RD SFP;2021-09-09;2021-09-11;United states;MSO USA
R1900847;MeoStar R1 3-10x50;2021-09-06;2021-09-11;United states;MSO USA
R20101513;Optika6 3-18x56 SFP;2021-09-03;2021-09-11;United states;MSO USA
R20102949;Optika6 3-18x56 SFP;2021-09-03;2021-09-11;United states;MSO USA
R19100456;Optika6 3-18x50 RD SFP;2021-09-11;2021-09-11;United states;MSO USA
B20201408;MeoPro 8x42;2021-08-13;2021-09-12;United states;MSO USA
b19202427;Optika HD 10x42;2021-09-11;2021-09-12;United states;MSO USA
R20117511;Optika6 3-18x56 RD SFP;2021-09-08;2021-09-13;United states;MSO USA
B190884;MeoPro 8x42 HD;2021-09-06;2021-09-13;United states;MSO USA
R20109841;Optika6 5-30x56 RD FFP;2021-09-12;2021-09-14;United states;MSO USA
1920314;MeoPro HD 80;2021-09-02;2021-09-14;United states;MSO USA
R19107701;Optika6 2.5-15x44 RD SFP;2021-09-01;2021-09-15;United states;MSO USA
140370;MeoStar B1 10x42 HD;2021-09-01;2021-09-15;United states;MSO USA
R20102492;Optika6 4.5-27x50 SFP;2021-09-03;2021-09-15;United states;MSO USA
R20108901;Optika6 2.5-15x44 RD SFP;2021-09-16;2021-09-16;United states;MSO USA
R2010162;Optika6 3-18x50 SFP;2021-09-16;2021-09-17;United states;MSO USA
S1601393;MeoStar S2 82 HD;2021-09-17;2021-09-19;United states;MSO USA
R19106767;Optika6 2.5-15x44 RD SFP;2021-09-15;2021-09-19;United states;MSO USA
R2000542;MeoStar R2 2,5-15x56 RD PA;2021-09-01;2021-09-20;United states;MSO USA
R21101887;Optika6 3-18x50 RD FFP;2021-08-29;2021-09-20;United states;MSO USA
B19202007;Optika HD 8x42;2021-09-19;2021-09-20;United states;MSO USA
B19202007;Optika HD 8x42;2021-09-19;2021-09-20;United states;MSO USA
R19103488;Optika6 4.5-27x50 RD FFP;2021-09-19;2021-09-21;United states;MSO USA
r1904828;MeoStar R1 3-12x56;2021-08-31;2021-09-21;United states;MSO USA
R2001671;MeoStar R2 1.7-10x42 RD;2021-09-20;2021-09-21;United states;MSO USA
R20115722;Optika6 3-18x50 SFP;2021-09-15;2021-09-21;United states;MSO USA
R20113116;Optika6 4.5-27x50 RD FFP;2021-09-21;2021-09-22;United states;MSO USA
R2101458;MeoStar R1 3-12x56;2021-09-22;2021-09-23;United states;MSO USA
R20105143;Optika6 2.5-15x44 SFP;2021-09-22;2021-09-23;United states;MSO USA
R20105143;Optika6 2.5-15x44 SFP;2021-09-22;2021-09-23;United states;MSO USA
B142346;MeoPro 10x32 HD;2021-09-17;2021-09-23;United states;MSO USA
200573;MeoStar B1 Plus 8x42;2021-09-12;2021-09-24;United states;MSO USA
200573;MeoStar B1 Plus 8x42;2021-09-12;2021-09-24;United states;MSO USA
200573;MeoStar B1 Plus 8x42;2021-09-12;2021-09-24;United states;MSO USA
R20117195;Optika6 3-18x56 FFP;2021-09-23;2021-09-24;United states;MSO USA
B20200765;MeoPro 10x42 HD;2021-09-23;2021-09-24;United states;MSO USA
B20200765;MeoPro 10x42 HD;2021-09-23;2021-09-24;United states;MSO USA
R1805666;;2021-07-23;2021-09-24;United states;MSO USA
R1901395;MeoPro 3-9x50;2021-04-01;2021-09-24;United states;MSO USA
B20202643;Optika HD 8x42;2021-09-20;2021-09-24;United states;MSO USA
R19108181;Optika6 3-18x50 SFP;2020-12-21;2021-09-25;United states;MSO USA
B20D00024;Optika HD 10x42;2021-09-20;2021-09-25;United states;MSO USA
R20106530;Optika6 1-6x24 RD SFP;2021-09-25;2021-09-25;United states;MSO USA
R20101212;Optika6 3-18x56 FFP;2021-09-20;2021-09-26;United states;MSO USA
R20102685;Optika6 4.5-27x50 SFP;2021-04-08;2021-09-26;United states;MSO USA
R1808155;MeoStar R1 3-12x56;2021-09-18;2021-09-26;United states;MSO USA
B20201590;MeoPro 8x42;2021-09-21;2021-09-28;United states;MSO USA
R21100641;Optika6 3-18x56 RD FFP;2021-09-01;2021-09-28;United states;MSO USA
200025;MeoSight III 3 MOA;2021-09-28;2021-09-28;United states;MSO USA
b156215;MeoPro 10x42;2021-09-23;2021-09-29;United states;MSO USA
201059;MeoStar B1 Plus 15x56 HD;2021-09-28;2021-09-29;United states;MSO USA
B20300323;Optika HD 8x42;2021-09-25;2021-09-30;United states;MSO USA
B20300323;Optika HD 10x42;2021-09-25;2021-09-30;United states;MSO USA
R21110768;Optika6 2.5-15x44 SFP;2021-09-16;2021-09-30;United states;MSO USA
R20117446;Optika6 3-18x56 FFP;2021-09-30;2021-09-30;United states;MSO USA
R20117446;Optika6 3-18x56 FFP;2021-09-30;2021-09-30;United states;MSO USA
r21108937;MeoPro 6.5-20x50;2021-09-17;2021-09-30;United states;MSO USA
r21108937;MeoPro 6.5-20x50;2021-09-17;2021-09-30;United states;MSO USA
180800;MeoStar B1.1 10x42 HD;2021-10-01;2021-10-01;United states;MSO USA
R20109819;Optika6 5-30x56 RD FFP;2021-03-24;2021-10-01;United states;MSO USA
R20109819;Optika6 5-30x56 RD FFP;2021-03-24;2021-10-01;United states;MSO USA
R20109819;;2021-03-24;2021-10-01;United states;MSO USA
R21102429;Optika6 5-30x56 FFP;2021-09-30;2021-10-02;United states;MSO USA
R1400399;MeoStar R2 2.5-15x56 RD;2021-05-10;2021-10-02;United states;MSO USA
B20300390;MeoPro 10x42 HD;2021-09-20;2021-10-02;United states;MSO USA
200854;MeoStar B1 Plus 8x42;2021-10-01;2021-10-02;United states;MSO USA
R21108573;Optika6 3-18x50 SFP;2021-09-24;2021-10-03;United states;MSO USA
R21102971;Optika6 4.5-27x50 RD FFP;2021-10-02;2021-10-03;United states;MSO USA
B19200573;MeoPro 8x42 HD;2021-09-05;2021-10-03;United states;MSO USA
R21111323;Optika6 5-30x56 FFP;2021-09-27;2021-10-03;United states;MSO USA
181412;MeoStar B1 8x42;2021-10-02;2021-10-03;United states;MSO USA
R20102691;Optika6 4.5-27x50 SFP;2021-10-03;2021-10-03;United states;MSO USA
R20102691;Optika6 4.5-27x50 SFP;2021-10-03;2021-10-03;United states;MSO USA
R20102691;Optika6 4.5-27x50 SFP;2021-10-03;2021-10-03;United states;MSO USA
R20118832;Optika6 3-18x56 RD SFP;2021-09-25;2021-10-03;United states;MSO USA
R20117737;Optika6 4.5-27x50 SFP;2021-09-03;2021-10-04;United states;MSO USA
R1702381;MeoStar R2 2-12x50 RD;2021-09-30;2021-10-04;United states;MSO USA
R20102518;Optika6 4.5-27x50 SFP;2021-10-04;2021-10-04;United states;MSO USA
200461;MeoStar B1 Plus 15x56 HD;2021-09-14;2021-10-05;United states;MSO USA
R20115124;;2021-05-01;2021-10-05;United states;MSO USA
R19110644;Optika6 3-18x50 SFP;2021-05-01;2021-10-05;United states;MSO USA
200854;MeoStar B1 Plus 8x42;2021-10-01;2021-10-05;United states;MSO USA
R20107887;MeoStar R2 1-6x24 RD;2021-09-27;2021-10-06;United states;MSO USA
653505;Optika HD 10x42;2021-10-01;2021-10-06;United states;MSO USA
R1727920;MeoStar R1 3-10x50;2021-01-04;2021-10-06;United states;MSO USA
R21112985;Optika6 3-18x50 SFP;2021-10-09;2021-10-10;United states;MSO USA
200778;MeoStar B1 15x56 HD;2021-09-17;2021-10-10;United states;MSO USA
R21112985;Optika6 3-18x50 SFP;2021-10-09;2021-10-10;United states;MSO USA
R1901270;MeoStar R1 1-4x22 RD;2021-10-09;2021-10-11;United states;MSO USA
r1905649;MeoStar R1 3-12x56 RD;2021-09-22;2021-10-12;United states;MSO USA
b21200296;MeoPro 8x42 HD;2021-10-05;2021-10-12;United states;MSO USA
B20300626;Optika HD 10x42;2021-10-12;2021-10-12;United states;MSO USA
R21116181;Optika6 3-18x56 RD SFP;2021-10-07;2021-10-13;United states;MSO USA
R21116181;Optika6 3-18x56 RD SFP;2021-10-07;2021-10-13;United states;MSO USA
R20102273;Optika6 4.5-27x50 SFP;2021-10-11;2021-10-14;United states;MSO USA
B20200807;MeoPro 10x42 HD;2021-10-12;2021-10-14;United states;MSO USA
R20115809;Optika6 3-18x50 FFP;2021-09-19;2021-10-15;United states;MSO USA
R20116966;Optika6 3-18x56 SFP;2021-10-01;2021-10-15;United states;MSO USA
R21108739;MeoPro 4-12x50;2021-10-13;2021-10-15;United states;MSO USA
210070;MeoStar B1 Plus 10x42 HD;2021-10-13;2021-10-17;United states;MSO USA
210070;MeoStar B1 Plus 10x42 HD;2021-10-13;2021-10-17;United states;MSO USA
R1702381;MeoStar R2 2-12x50 RD;2021-09-30;2021-10-18;United states;MSO USA
R1212121;;2021-10-08;2021-10-18;United states;MSO USA
R1212121;MeoPro 6x42;2021-10-08;2021-10-18;United states;MSO USA
R1212121;MeoPro 6x42;2021-10-08;2021-10-18;United states;MSO USA
R1212121;MeoPro 6x42;2021-10-08;2021-10-18;United states;MSO USA
R21101058;Optika6 3-18x56 FFP;2021-10-14;2021-10-18;United states;MSO USA
200830;MeoStar B1 Plus 8x42;2021-10-08;2021-10-18;United states;MSO USA
201161;MeoStar B1 8x32;2021-10-14;2021-10-18;United states;MSO USA
r1904521;MeoPro 4-12x50;2021-10-14;2021-10-19;United states;MSO USA
R21105182;Optika6 3-18x56 FFP;2021-10-14;2021-10-19;United states;MSO USA
R19109158;Optika6 2.5-15x44 SFP;2021-10-19;2021-10-19;United states;MSO USA
R20117235;Optika6 3-18x56 RD FFP;2021-10-15;2021-10-19;United states;MSO USA
190962;MeoStar B1.1 8x32;2021-10-18;2021-10-21;United states;MSO USA
B190734;MeoPro 8x32 HD;2021-10-18;2021-10-21;United states;MSO USA
r20101501;Optika6 3-18x56 SFP;2021-10-21;2021-10-22;United states;MSO USA
R20101299;Optika6 3-18x56 SFP;2021-10-21;2021-10-22;United states;MSO USA
R21115565;Optika6 3-18x56 RD SFP;2021-09-22;2021-10-22;United states;MSO USA
S1800133;MeoStar S2 82 HD;2021-10-22;2021-10-22;United states;MSO USA
S1800133;MeoStar S2 82 HD;2021-10-22;2021-10-22;United states;MSO USA
B20201440;MeoPro 8x42 HD;2021-10-20;2021-10-23;United states;MSO USA
R20112508;Optika6 3-18x50 FFP;2021-10-11;2021-10-24;United states;MSO USA
R21107196;Optika6 3-18x56 RD FFP;2021-09-22;2021-10-25;United states;MSO USA
B20203478;MeoPro 10x42 HD;2021-10-25;2021-10-26;United states;MSO USA
R20117551;Optika6 3-18x56 RD SFP;2021-10-22;2021-10-26;United states;MSO USA
200472;MeoStar B1 Plus 8x56;2021-10-22;2021-10-26;United states;MSO USA
1032370;MeoPro 10x42 HD;2021-10-24;2021-10-27;United states;MSO USA
210070;MeoStar B1 Plus 12x50 HD;2021-10-13;2021-10-27;United states;MSO USA
210070;MeoStar B1 Plus 12x50 HD;2021-10-13;2021-10-27;United states;MSO USA
B19201379;Optika HD 10x42;2021-10-10;2021-10-27;United states;MSO USA
R1905157;MeoStar R2 2.5-15x56 RD;2021-10-25;2021-10-27;United states;MSO USA
R20103949;Optika6 3-18x50 SFP;2021-07-22;2021-10-28;United states;MSO USA
R20103949;Optika6 3-18x50 SFP;2021-07-22;2021-10-28;United states;MSO USA
R21113145;Optika6 3-18x50 SFP;2021-10-22;2021-10-29;United states;MSO USA
R21113145;Optika6 3-18x50 SFP;2021-10-22;2021-10-29;United states;MSO USA
R21113145;Optika6 3-18x50 SFP;2021-10-22;2021-10-29;United states;MSO USA
R21113145;Optika6 3-18x50 SFP;2021-10-22;2021-10-29;United states;MSO USA
R21113145;Optika6 3-18x50 SFP;2021-10-22;2021-10-29;United states;MSO USA
R21113145;;2021-10-22;2021-10-29;United states;MSO USA
R20107287;Optika6 5-30x56 FFP;2021-10-25;2021-10-29;United states;MSO USA
8733;MeoPro 10x42 HD;2021-10-25;2021-10-29;United states;MSO USA
R1717676;MeoStar R1 4-16x44;2021-10-28;2021-10-30;United states;MSO USA
S1600753;MeoStar S2 82 HD;2021-10-28;2021-10-31;United states;MSO USA
S1600615;MeoStar S2 82 HD;2021-10-28;2021-10-31;United states;MSO USA
R21107196;Optika6 3-18x50 RD FFP;2021-09-22;2021-10-31;United states;MSO USA
R20101841;Optika6 4.5-27x50 SFP;2021-10-07;2021-10-31;United states;MSO USA
R21107196;Optika6 3-18x50 RD FFP;2021-09-22;2021-10-31;United states;MSO USA
R20112093;Optika6 3-18x50 SFP;2021-10-21;2021-10-31;United states;MSO USA
R20102602;Optika6 4.5-27x50 SFP;2021-10-31;2021-11-01;United states;MSO USA
R20106799;Optika6 5-30x56 FFP;2021-10-30;2021-11-01;United states;MSO USA
R20109535;MeoPro 3-9x42;2021-10-28;2021-11-01;United states;MSO USA
B20300406;Optika HD 10x42;2021-10-08;2021-11-01;United states;MSO USA
R21103671;Optika6 3-18x50 RD SFP;2021-09-22;2021-11-02;United states;MSO USA
R1906997;MeoStar R1 3-12x56 RD;2021-10-09;2021-11-02;United states;MSO USA
R1906997;MeoStar R1 3-12x56 RD;2021-10-09;2021-11-02;United states;MSO USA
R1906997;MeoStar R1 3-12x56 RD;2021-10-09;2021-11-02;United states;MSO USA
R21107532;Optika6 3-18x56 SFP;2021-10-11;2021-11-02;United states;MSO USA
R20103083;Optika6 3-18x56 SFP;2021-11-02;2021-11-03;United states;MSO USA
B19201070;Optika HD 8x42;2021-10-10;2021-11-03;United states;MSO USA
B20203477;Optika HD 10x42;2021-11-02;2021-11-03;United states;MSO USA
B20203477;Optika HD 10x42;2021-11-02;2021-11-03;United states;MSO USA
201412;MeoStar B1 8x56;2021-10-31;2021-11-04;United states;MSO USA
R20115982;Optika6 3-18x50 RD FFP;2021-11-03;2021-11-04;United states;MSO USA
b200204;MeoPro 8x32 HD;2021-10-29;2021-11-04;United states;MSO USA
R20101945;Optika6 4.5-27x50 SFP;2021-10-29;2021-11-04;United states;MSO USA
R20102538;Optika6 4.5-27x50 SFP;2021-11-02;2021-11-05;United states;MSO USA
R19110599;Optika6 3-18x50 RD SFP;2021-11-02;2021-11-05;United states;MSO USA
S1600392;MeoStar S2 82 HD;2021-10-13;2021-11-05;United states;MSO USA
B20201780;MeoPro 10x42;2021-10-25;2021-11-06;United states;MSO USA
R20101406;Optika6 3-18x56 SFP;2021-11-06;2021-11-06;United states;MSO USA
B19200747;Optika HD 10x42;2021-11-02;2021-11-08;United states;MSO USA
B21201758;Optika HD 10x42;2021-11-05;2021-11-08;United states;MSO USA
R21117591;MeoPro 4.5-14x44;2021-11-06;2021-11-08;United states;MSO USA
R19105264;Optika6 2.5-15x44 SFP;2021-07-16;2021-11-08;United states;MSO USA
R19110227;Optika6 3-18x50 SFP;2021-11-08;2021-11-09;United states;MSO USA
R20106735;MeoPro 6.5-20x50;2021-07-27;2021-11-09;United states;MSO USA
R21112180;Optika6 1-6x24 RD SFP;2021-11-03;2021-11-10;United states;MSO USA
1005145;MeoPro 3.5-10x44;2021-11-05;2021-11-10;United states;MSO USA
153655;MeoStar B1 10x32;2021-11-10;2021-11-10;United states;MSO USA
R1815301;MeoStar R2 1.7-10x42 RD;2021-11-10;2021-11-11;United states;MSO USA
R20115782;Optika6 3-18x50 FFP;2021-10-13;2021-11-11;United states;MSO USA
R20102568;Optika6 4.5-27x50 SFP;2021-07-13;2021-11-11;United states;MSO USA
MU3780893;MeoPro 3-9x40;2021-10-30;2021-11-11;United states;MSO USA
R20101483;Optika6 3-18x56 SFP;2021-11-10;2021-11-12;United states;MSO USA
R1815879;MeoPro 3-9x50;2021-11-07;2021-11-12;United states;MSO USA
R20112994;Optika6 4.5-27x50 RD FFP;2021-11-01;2021-11-13;United states;MSO USA
R1616813;MeoStar R1r 3-12x56;2021-10-31;2021-11-13;United states;MSO USA
B21202284;Optika HD 10x42;2021-11-07;2021-11-14;United states;MSO USA
B19202044;Optika HD 8x42;2021-11-11;2021-11-15;United states;MSO USA
B20300321;Optika HD 10x42;2021-10-24;2021-11-15;United states;MSO USA
R19108893;Optika6 1-6x24 RD FFP;2021-11-01;2021-11-17;United states;MSO USA
R20112730;Optika6 4.5-27x50 SFP;2021-03-21;2021-11-17;United states;MSO USA
ZF4654655;Optika6 3-18x50 FFP;2021-08-04;2021-11-17;United states;MSO USA
R20119016;Optika6 3-18x56 SFP;2021-08-09;2021-11-17;United states;MSO USA
B20203132;MeoPro 8x42;2021-11-10;2021-11-17;United states;MSO USA
B20203132;MeoPro 8x42;2021-11-10;2021-11-17;United states;MSO USA
B2102228;MeoPro 10x42 HD;2021-11-14;2021-11-18;United states;MSO USA
R20101240;Optika6 3-18x56 SFP;2021-11-09;2021-11-18;United states;MSO USA
R21103097;Optika6 4.5-27x50 RD FFP;2021-11-18;2021-11-18;United states;MSO USA
R21119666;Optika6 3-18x50 RD SFP;2021-11-16;2021-11-18;United states;MSO USA
R20118258;Optika6 1-6x24 RD SFP;2021-10-31;2021-11-18;United states;MSO USA
R20109382;Optika6 5-30x56 FFP;2021-11-18;2021-11-18;United states;MSO USA
R20109658;MeoPro 3-9x42;2021-09-01;2021-11-19;United states;MSO USA
R1902601;MeoPro 6-18x50;2021-11-13;2021-11-20;United states;MSO USA
R1723194;MeoStar R1 3-12x56 RD;2021-11-19;2021-11-20;United states;MSO USA
R1723194;MeoStar R1 3-12x56 RD;2021-11-19;2021-11-20;United states;MSO USA
R20103330;Optika6 3-18x56 RD SFP;2021-08-18;2021-11-20;United states;MSO USA
R1723144;MeoStar R1 3-12x56 RD;2021-11-21;2021-11-21;United states;MSO USA
R1814871;MeoStar R1r 3-12x56;2021-09-30;2021-11-22;United states;MSO USA
R2002933;MeoStar R2 2.5-15x56 RD;2021-11-12;2021-11-23;United states;MSO USA
R1814790;MeoStar R1r 3-12x56;2021-10-31;2021-11-23;United states;MSO USA
R20102313;Optika6 4.5-27x50 SFP;2021-11-17;2021-11-24;United states;MSO USA
170442;MeoStar B1 15x56 HD;2021-11-24;2021-11-24;United states;MSO USA
B21201682;MeoPro 10x42 HD;2021-11-26;2021-11-27;United states;MSO USA
210232;;2021-11-23;2021-11-27;United states;MSO USA
R19100594;Optika6 3-18x56 FFP;2021-11-20;2021-11-28;United states;MSO USA
R19100594;Optika6 3-18x56 FFP;2021-11-20;2021-11-28;United states;MSO USA
S1600936;MeoStar S2 82 HD;2021-11-24;2021-11-29;United states;MSO USA
S1600759;MeoStar S2 82 HD;2021-11-24;2021-11-29;United states;MSO USA
653525;MeoStar S2 82 HD;2021-11-24;2021-11-29;United states;MSO USA
653525;MeoStar S2 82 HD;2021-11-24;2021-11-29;United states;MSO USA
B20202271;Optika HD 10x42;2021-11-29;2021-11-29;United states;MSO USA
B20202271;Optika HD 10x42;2021-11-29;2021-11-29;United states;MSO USA
R21116251;Optika6 3-18x56 RD FFP;2021-11-27;2021-11-29;United states;MSO USA
R21116251;Optika6 3-18x56 RD FFP;2021-11-27;2021-11-29;United states;MSO USA
210191;MeoStar B1 Plus 12x50 HD;2021-11-10;2021-11-30;United states;MSO USA
900560;MeoStar B1 7x42;2021-11-24;2021-11-30;United states;MSO USA
900560;MeoStar B1 7x42;2021-11-24;2021-11-30;United states;MSO USA
900560;MeoStar B1 7x42;2021-11-24;2021-11-30;United states;MSO USA
900560;MeoStar B1 7x42;2021-11-24;2021-11-30;United states;MSO USA
R21120008;Optika6 3-18x50 SFP;2021-11-27;2021-12-01;United states;MSO USA
R20101928;Optika6 4.5-27x50 RD FFP;2021-11-29;2021-12-01;United states;MSO USA
R20103665;Optika6 3-18x50 SFP;2021-11-21;2021-12-01;United states;MSO USA
B191738;MeoPro 10x42 HD;2021-11-17;2021-12-02;United states;MSO USA
R20104500;Optika6 3-18x50 RD SFP;2021-11-26;2021-12-02;United states;MSO USA
R21120610;Optika6 2.5-15x44 SFP;2021-11-16;2021-12-02;United states;MSO USA
706570;MeoStar R1 3-12x56;2016-12-01;2021-12-02;United states;MSO USA
B20203356;MeoStar B1 10x42 HD;2021-12-03;2021-12-04;United states;MSO USA
B210249;MeoPro 10x42 HD;2021-11-06;2021-12-04;United states;MSO USA
R21112911;Optika6 3-18x50 SFP;2021-11-15;2021-12-04;United states;MSO USA
R20108549;Optika6 1-6x24 RD FFP;2021-12-03;2021-12-04;United states;MSO USA
R21112911;;2021-11-15;2021-12-04;United states;MSO USA
R21114379;Optika6 3-18x50 RD FFP;2021-11-19;2021-12-04;United states;MSO USA
B19202105;Optika HD 8x42;2021-12-04;2021-12-04;United states;MSO USA
R19104843;Optika6 3-18x50 SFP;2021-11-29;2021-12-05;United states;MSO USA
R1715621;MeoStar R1r 3-12x56;2021-12-04;2021-12-05;United states;MSO USA
B210289;MeoPro 8x42 HD;2021-11-10;2021-12-06;United states;MSO USA
B21300147;Optika HD 10x42;2021-11-29;2021-12-06;United states;MSO USA
201500;MeoStar B1 15x56 HD;2021-10-01;2021-12-07;United states;MSO USA
B20200437;Optika HD 10x42;2021-12-03;2021-12-07;United states;MSO USA
R21112161;Optika6 1-6x24 SFP;2021-11-26;2021-12-07;United states;MSO USA
R1399602;MeoPro 3-9x50;2021-12-03;2021-12-07;United states;MSO USA
R1399602;;2021-12-03;2021-12-07;United states;MSO USA
R21119609;Optika6 3-18x50 RD FFP;2021-11-23;2021-12-08;United states;MSO USA
B20300269;MeoPro 10x42 HD;2021-12-06;2021-12-09;United states;MSO USA
201288;MeoStar B1 Plus 12x50 HD;2021-12-04;2021-12-10;United states;MSO USA
R1717460;MeoStar R2 2-12x50 RD;2021-12-09;2021-12-11;United states;MSO USA
R19104921;Optika6 3-18x50 RD SFP;2021-12-06;2021-12-11;United states;MSO USA
